unique_name,game,move_name,learn_method,level
chespin,SV,Low Kick,TM,
chespin,SV,Magical Leaf,TM,
chespin,SV,Metal Claw,TM,
chespin,SV,Mud Shot,TM,
chespin,SV,Pain Split,TM,
chespin,SV,Poison Jab,TM,
chespin,SV,Protect,TM,
chespin,SV,Rain Dance,TM,
chespin,SV,Reflect,TM,
chespin,SV,Rest,TM,
chespin,SV,Roar,TM,
chespin,SV,Rock Slide,TM,
chespin,SV,Rock Tomb,TM,
chespin,SV,Seed Bomb,TM,
chespin,SV,Shadow Claw,TM,
chespin,SV,Sleep Talk,TM,
chespin,SV,Solar Beam,TM,
chespin,SV,Spikes,TM,
chespin,SV,Stomping Tantrum,TM,
chespin,SV,Substitute,TM,
chespin,SV,Sunny Day,TM,
chespin,SV,Super Fang,TM,
chespin,SV,Swift,TM,
chespin,SV,Take Down,TM,
chespin,SV,Tera Blast,TM,
chespin,SV,Thunder Punch,TM,
chespin,SV,Trailblaze,TM,
chespin,SV,Zen Headbutt,TM,
quilladin,SV,Vine Whip,Level up,1
quilladin,SV,Growl,Level up,1
quilladin,SV,Rollout,Level up,8
quilladin,SV,Bite,Level up,11
quilladin,SV,Leech Seed,Level up,15
quilladin,SV,Seed Bomb,Level up,20
quilladin,SV,Pin Missile,Level up,24
quilladin,SV,Take Down,Level up,29
quilladin,SV,Mud Shot,Level up,34
quilladin,SV,Bulk Up,Level up,38
quilladin,SV,Body Slam,Level up,43
quilladin,SV,Pain Split,Level up,47
quilladin,SV,Wood Hammer,Level up,53
quilladin,SV,Belly Drum,Egg,
quilladin,SV,Curse,Egg,
quilladin,SV,Quick Guard,Egg,
quilladin,SV,Spikes,Egg,
quilladin,SV,Super Fang,Egg,
quilladin,SV,Synthesis,Egg,
quilladin,SV,Wide Guard,Egg,
quilladin,SV,Aerial Ace,TM,
quilladin,SV,Body Slam,TM,
quilladin,SV,Brick Break,TM,
quilladin,SV,Bulk Up,TM,
quilladin,SV,Bulldoze,TM,
quilladin,SV,Bullet Seed,TM,
quilladin,SV,Curse,TM,
quilladin,SV,Dig,TM,
quilladin,SV,Drain Punch,TM,
quilladin,SV,Endeavor,TM,
quilladin,SV,Endure,TM,
quilladin,SV,Energy Ball,TM,
quilladin,SV,Facade,TM,
quilladin,SV,Fling,TM,
quilladin,SV,Focus Punch,TM,
quilladin,SV,Giga Drain,TM,
quilladin,SV,Grass Knot,TM,
quilladin,SV,Grass Pledge,TM,
quilladin,SV,Grassy Glide,TM,
quilladin,SV,Grassy Terrain,TM,
quilladin,SV,Gyro Ball,TM,
quilladin,SV,Helping Hand,TM,
quilladin,SV,Iron Defense,TM,
quilladin,SV,Iron Head,TM,
quilladin,SV,Leaf Storm,TM,
quilladin,SV,Low Kick,TM,
quilladin,SV,Low Sweep,TM,
quilladin,SV,Magical Leaf,TM,
quilladin,SV,Metal Claw,TM,
quilladin,SV,Mud Shot,TM,
quilladin,SV,Pain Split,TM,
quilladin,SV,Poison Jab,TM,
quilladin,SV,Protect,TM,
quilladin,SV,Rain Dance,TM,
quilladin,SV,Reflect,TM,
quilladin,SV,Rest,TM,
quilladin,SV,Roar,TM,
quilladin,SV,Rock Slide,TM,
quilladin,SV,Rock Tomb,TM,
quilladin,SV,Seed Bomb,TM,
quilladin,SV,Shadow Claw,TM,
quilladin,SV,Sleep Talk,TM,
quilladin,SV,Solar Beam,TM,
quilladin,SV,Spikes,TM,
quilladin,SV,Stomping Tantrum,TM,
quilladin,SV,Stone Edge,TM,
quilladin,SV,Substitute,TM,
quilladin,SV,Sunny Day,TM,
quilladin,SV,Super Fang,TM,
quilladin,SV,Swift,TM,
quilladin,SV,Take Down,TM,
quilladin,SV,Taunt,TM,
quilladin,SV,Tera Blast,TM,
quilladin,SV,Thunder Punch,TM,
quilladin,SV,Trailblaze,TM,
quilladin,SV,Zen Headbutt,TM,
chesnaught,SV,Spiky Shield,Evolution,
chesnaught,SV,Feint,Level up,1
chesnaught,SV,Hammer Arm,Level up,1
chesnaught,SV,Growl,Level up,1
chesnaught,SV,Rollout,Level up,1
chesnaught,SV,Tackle,Level up,1
chesnaught,SV,Vine Whip,Level up,1
chesnaught,SV,Bite,Level up,11
chesnaught,SV,Leech Seed,Level up,15
chesnaught,SV,Pin Missile,Level up,19
chesnaught,SV,Take Down,Level up,29
chesnaught,SV,Seed Bomb,Level up,35
chesnaught,SV,Mud Shot,Level up,41
chesnaught,SV,Bulk Up,Level up,48
chesnaught,SV,Body Slam,Level up,54
chesnaught,SV,Pain Split,Level up,60
chesnaught,SV,Wood Hammer,Level up,66
chesnaught,SV,Giga Impact,Level up,78
chesnaught,SV,Belly Drum,Egg,
chesnaught,SV,Curse,Egg,
chesnaught,SV,Quick Guard,Egg,
chesnaught,SV,Spikes,Egg,
chesnaught,SV,Super Fang,Egg,
chesnaught,SV,Synthesis,Egg,
chesnaught,SV,Wide Guard,Egg,
chesnaught,SV,Aerial Ace,TM,
chesnaught,SV,Body Press,TM,
chesnaught,SV,Body Slam,TM,
chesnaught,SV,Brick Break,TM,
chesnaught,SV,Bulk Up,TM,
chesnaught,SV,Bulldoze,TM,
chesnaught,SV,Bullet Seed,TM,
chesnaught,SV,Close Combat,TM,
chesnaught,SV,Coaching,TM,
chesnaught,SV,Crunch,TM,
chesnaught,SV,Curse,TM,
chesnaught,SV,Dig,TM,
chesnaught,SV,Double-Edge,TM,
chesnaught,SV,Dragon Claw,TM,
chesnaught,SV,Drain Punch,TM,
chesnaught,SV,Earthquake,TM,
chesnaught,SV,Endeavor,TM,
chesnaught,SV,Endure,TM,
chesnaught,SV,Energy Ball,TM,
chesnaught,SV,Facade,TM,
chesnaught,SV,Fling,TM,
chesnaught,SV,Focus Blast,TM,
chesnaught,SV,Focus Punch,TM,
chesnaught,SV,Frenzy Plant,TM,
chesnaught,SV,Giga Drain,TM,
chesnaught,SV,Giga Impact,TM,
chesnaught,SV,Grass Knot,TM,
chesnaught,SV,Grass Pledge,TM,
chesnaught,SV,Grassy Glide,TM,
chesnaught,SV,Grassy Terrain,TM,
chesnaught,SV,Gyro Ball,TM,
chesnaught,SV,Helping Hand,TM,
chesnaught,SV,High Horsepower,TM,
chesnaught,SV,Hyper Beam,TM,
chesnaught,SV,Iron Defense,TM,
chesnaught,SV,Iron Head,TM,
chesnaught,SV,Knock Off,TM,
chesnaught,SV,Leaf Storm,TM,
chesnaught,SV,Low Kick,TM,
chesnaught,SV,Low Sweep,TM,
chesnaught,SV,Magical Leaf,TM,
chesnaught,SV,Metal Claw,TM,
chesnaught,SV,Mud Shot,TM,
chesnaught,SV,Mud-Slap,TM,
chesnaught,SV,Pain Split,TM,
chesnaught,SV,Poison Jab,TM,
chesnaught,SV,Protect,TM,
chesnaught,SV,Rain Dance,TM,
chesnaught,SV,Reflect,TM,
chesnaught,SV,Rest,TM,
chesnaught,SV,Reversal,TM,
chesnaught,SV,Roar,TM,
chesnaught,SV,Rock Slide,TM,
chesnaught,SV,Rock Tomb,TM,
chesnaught,SV,Scary Face,TM,
chesnaught,SV,Seed Bomb,TM,
chesnaught,SV,Shadow Claw,TM,
chesnaught,SV,Sleep Talk,TM,
chesnaught,SV,Smack Down,TM,
chesnaught,SV,Solar Beam,TM,
chesnaught,SV,Spikes,TM,
chesnaught,SV,Stomping Tantrum,TM,
chesnaught,SV,Stone Edge,TM,
chesnaught,SV,Substitute,TM,
chesnaught,SV,Sunny Day,TM,
chesnaught,SV,Super Fang,TM,
chesnaught,SV,Swift,TM,
chesnaught,SV,Swords Dance,TM,
chesnaught,SV,Take Down,TM,
chesnaught,SV,Taunt,TM,
chesnaught,SV,Tera Blast,TM,
chesnaught,SV,Thunder Punch,TM,
chesnaught,SV,Trailblaze,TM,
chesnaught,SV,Zen Headbutt,TM,
fennekin,SV,Scratch,Level up,1
fennekin,SV,Tail Whip,Level up,1
fennekin,SV,Ember,Level up,5
fennekin,SV,Howl,Level up,11
fennekin,SV,Flame Charge,Level up,14
fennekin,SV,Psybeam,Level up,17
fennekin,SV,Fire Spin,Level up,20
fennekin,SV,Light Screen,Level up,25
fennekin,SV,Psyshock,Level up,31
fennekin,SV,Flamethrower,Level up,35
fennekin,SV,Will-O-Wisp,Level up,38
fennekin,SV,Psychic,Level up,41
fennekin,SV,Sunny Day,Level up,43
fennekin,SV,Fire Blast,Level up,48
fennekin,SV,Copycat,Egg,
fennekin,SV,Heat Wave,Egg,
fennekin,SV,Hypnosis,Egg,
fennekin,SV,Magic Room,Egg,
fennekin,SV,Wish,Egg,
fennekin,SV,Agility,TM,
fennekin,SV,Burning Jealousy,TM,
fennekin,SV,Calm Mind,TM,
fennekin,SV,Charm,TM,
fennekin,SV,Encore,TM,
fennekin,SV,Endure,TM,
fennekin,SV,Facade,TM,
fennekin,SV,Fire Blast,TM,
fennekin,SV,Fire Pledge,TM,
fennekin,SV,Fire Spin,TM,
fennekin,SV,Flame Charge,TM,
fennekin,SV,Flamethrower,TM,
fennekin,SV,Flare Blitz,TM,
fennekin,SV,Foul Play,TM,
fennekin,SV,Grass Knot,TM,
fennekin,SV,Heat Wave,TM,
fennekin,SV,Helping Hand,TM,
fennekin,SV,Imprison,TM,
fennekin,SV,Light Screen,TM,
fennekin,SV,Mud Shot,TM,
fennekin,SV,Mud-Slap,TM,
fennekin,SV,Overheat,TM,
fennekin,SV,Protect,TM,
fennekin,SV,Psybeam,TM,
fennekin,SV,Psychic,TM,
fennekin,SV,Psychic Terrain,TM,
fennekin,SV,Psyshock,TM,
fennekin,SV,Rain Dance,TM,
fennekin,SV,Rest,TM,
fennekin,SV,Skill Swap,TM,
fennekin,SV,Sleep Talk,TM,
fennekin,SV,Solar Beam,TM,
fennekin,SV,Stored Power,TM,
fennekin,SV,Substitute,TM,
fennekin,SV,Sunny Day,TM,
fennekin,SV,Swift,TM,
fennekin,SV,Take Down,TM,
fennekin,SV,Tera Blast,TM,
fennekin,SV,Thief,TM,
fennekin,SV,Trick,TM,
fennekin,SV,Trick Room,TM,
fennekin,SV,Will-O-Wisp,TM,
braixen,SV,Scratch,Level up,1
braixen,SV,Tail Whip,Level up,1
braixen,SV,Ember,Level up,1
braixen,SV,Howl,Level up,11
braixen,SV,Flame Charge,Level up,14
braixen,SV,Psybeam,Level up,18
braixen,SV,Fire Spin,Level up,22
braixen,SV,Light Screen,Level up,28
braixen,SV,Psyshock,Level up,36
braixen,SV,Flamethrower,Level up,41
braixen,SV,Will-O-Wisp,Level up,45
braixen,SV,Psychic,Level up,49
braixen,SV,Sunny Day,Level up,52
braixen,SV,Magic Room,Level up,56
braixen,SV,Fire Blast,Level up,59
braixen,SV,Copycat,Egg,
braixen,SV,Heat Wave,Egg,
braixen,SV,Hypnosis,Egg,
braixen,SV,Magic Room,Egg,
braixen,SV,Wish,Egg,
braixen,SV,Agility,TM,
braixen,SV,Burning Jealousy,TM,
braixen,SV,Calm Mind,TM,
braixen,SV,Charm,TM,
braixen,SV,Encore,TM,
braixen,SV,Endure,TM,
braixen,SV,Facade,TM,
braixen,SV,Fire Blast,TM,
braixen,SV,Fire Pledge,TM,
braixen,SV,Fire Punch,TM,
braixen,SV,Fire Spin,TM,
braixen,SV,Flame Charge,TM,
braixen,SV,Flamethrower,TM,
braixen,SV,Flare Blitz,TM,
braixen,SV,Foul Play,TM,
braixen,SV,Grass Knot,TM,
braixen,SV,Heat Wave,TM,
braixen,SV,Helping Hand,TM,
braixen,SV,Imprison,TM,
braixen,SV,Light Screen,TM,
braixen,SV,Low Kick,TM,
braixen,SV,Mud Shot,TM,
braixen,SV,Mud-Slap,TM,
braixen,SV,Overheat,TM,
braixen,SV,Protect,TM,
braixen,SV,Psybeam,TM,
braixen,SV,Psychic,TM,
braixen,SV,Psychic Terrain,TM,
braixen,SV,Psyshock,TM,
braixen,SV,Rain Dance,TM,
braixen,SV,Rest,TM,
braixen,SV,Skill Swap,TM,
braixen,SV,Sleep Talk,TM,
braixen,SV,Solar Beam,TM,
braixen,SV,Stored Power,TM,
braixen,SV,Substitute,TM,
braixen,SV,Sunny Day,TM,
braixen,SV,Swift,TM,
braixen,SV,Take Down,TM,
braixen,SV,Tera Blast,TM,
braixen,SV,Thief,TM,
braixen,SV,Thunder Punch,TM,
braixen,SV,Trick,TM,
braixen,SV,Trick Room,TM,
braixen,SV,Will-O-Wisp,TM,
braixen,SV,Zen Headbutt,TM,
delphox,SV,Mystical Fire,Evolution,
delphox,SV,Switcheroo,Level up,1
delphox,SV,Howl,Level up,1
delphox,SV,Role Play,Level up,1
delphox,SV,Future Sight,Level up,1
delphox,SV,Shadow Ball,Level up,1
delphox,SV,Scratch,Level up,1
delphox,SV,Ember,Level up,1
delphox,SV,Tail Whip,Level up,1
delphox,SV,Flame Charge,Level up,14
delphox,SV,Psybeam,Level up,18
delphox,SV,Fire Spin,Level up,22
delphox,SV,Light Screen,Level up,28
delphox,SV,Psyshock,Level up,38
delphox,SV,Flamethrower,Level up,45
delphox,SV,Will-O-Wisp,Level up,51
delphox,SV,Psychic,Level up,57
delphox,SV,Sunny Day,Level up,62
delphox,SV,Magic Room,Level up,68
delphox,SV,Fire Blast,Level up,74
delphox,SV,Copycat,Egg,
delphox,SV,Heat Wave,Egg,
delphox,SV,Hypnosis,Egg,
delphox,SV,Magic Room,Egg,
delphox,SV,Wish,Egg,
delphox,SV,Agility,TM,
delphox,SV,Blast Burn,TM,
delphox,SV,Burning Jealousy,TM,
delphox,SV,Calm Mind,TM,
delphox,SV,Charm,TM,
delphox,SV,Confuse Ray,TM,
delphox,SV,Dazzling Gleam,TM,
delphox,SV,Encore,TM,
delphox,SV,Endure,TM,
delphox,SV,Expanding Force,TM,
delphox,SV,Facade,TM,
delphox,SV,Fire Blast,TM,
delphox,SV,Fire Pledge,TM,
delphox,SV,Fire Punch,TM,
delphox,SV,Fire Spin,TM,
delphox,SV,Flame Charge,TM,
delphox,SV,Flamethrower,TM,
delphox,SV,Flare Blitz,TM,
delphox,SV,Focus Blast,TM,
delphox,SV,Foul Play,TM,
delphox,SV,Future Sight,TM,
delphox,SV,Giga Impact,TM,
delphox,SV,Grass Knot,TM,
delphox,SV,Heat Wave,TM,
delphox,SV,Helping Hand,TM,
delphox,SV,Hex,TM,
delphox,SV,Hyper Beam,TM,
delphox,SV,Hyper Voice,TM,
delphox,SV,Imprison,TM,
delphox,SV,Light Screen,TM,
delphox,SV,Low Kick,TM,
delphox,SV,Metronome,TM,
delphox,SV,Mud Shot,TM,
delphox,SV,Mud-Slap,TM,
delphox,SV,Nasty Plot,TM,
delphox,SV,Night Shade,TM,
delphox,SV,Overheat,TM,
delphox,SV,Protect,TM,
delphox,SV,Psybeam,TM,
delphox,SV,Psych Up,TM,
delphox,SV,Psychic,TM,
delphox,SV,Psychic Noise,TM,
delphox,SV,Psychic Terrain,TM,
delphox,SV,Psyshock,TM,
delphox,SV,Rain Dance,TM,
delphox,SV,Reflect,TM,
delphox,SV,Rest,TM,
delphox,SV,Scorching Sands,TM,
delphox,SV,Shadow Ball,TM,
delphox,SV,Skill Swap,TM,
delphox,SV,Sleep Talk,TM,
delphox,SV,Solar Beam,TM,
delphox,SV,Stored Power,TM,
delphox,SV,Substitute,TM,
delphox,SV,Sunny Day,TM,
delphox,SV,Swift,TM,
delphox,SV,Take Down,TM,
delphox,SV,Tera Blast,TM,
delphox,SV,Thief,TM,
delphox,SV,Thunder Punch,TM,
delphox,SV,Trick,TM,
delphox,SV,Trick Room,TM,
delphox,SV,Will-O-Wisp,TM,
delphox,SV,Zen Headbutt,TM,
froakie,SV,Pound,Level up,1
froakie,SV,Growl,Level up,1
froakie,SV,Water Gun,Level up,5
froakie,SV,Quick Attack,Level up,8
froakie,SV,Lick,Level up,10
froakie,SV,Water Pulse,Level up,14
froakie,SV,Smokescreen,Level up,18
froakie,SV,Round,Level up,21
froakie,SV,Fling,Level up,25
froakie,SV,Smack Down,Level up,29
froakie,SV,Substitute,Level up,35
froakie,SV,Bounce,Level up,39
froakie,SV,Double Team,Level up,43
froakie,SV,Hydro Pump,Level up,48
froakie,SV,Counter,Egg,
froakie,SV,Retaliate,Egg,
froakie,SV,Spikes,Egg,
froakie,SV,Switcheroo,Egg,
froakie,SV,Toxic Spikes,Egg,
froakie,SV,Acrobatics,TM,
froakie,SV,Aerial Ace,TM,
froakie,SV,Blizzard,TM,
froakie,SV,Chilling Water,TM,
froakie,SV,Dig,TM,
froakie,SV,Endure,TM,
froakie,SV,Facade,TM,
froakie,SV,False Swipe,TM,
froakie,SV,Fling,TM,
froakie,SV,Grass Knot,TM,
froakie,SV,Helping Hand,TM,
froakie,SV,Hydro Pump,TM,
froakie,SV,Ice Beam,TM,
froakie,SV,Icy Wind,TM,
froakie,SV,Liquidation,TM,
froakie,SV,Mud Shot,TM,
froakie,SV,Mud-Slap,TM,
froakie,SV,Protect,TM,
froakie,SV,Rain Dance,TM,
froakie,SV,Rest,TM,
froakie,SV,Rock Slide,TM,
froakie,SV,Rock Tomb,TM,
froakie,SV,Sleep Talk,TM,
froakie,SV,Smack Down,TM,
froakie,SV,Snowscape,TM,
froakie,SV,Spikes,TM,
froakie,SV,Substitute,TM,
froakie,SV,Surf,TM,
froakie,SV,Swift,TM,
froakie,SV,Take Down,TM,
froakie,SV,Taunt,TM,
froakie,SV,Tera Blast,TM,
froakie,SV,Thief,TM,
froakie,SV,Toxic Spikes,TM,
froakie,SV,Trailblaze,TM,
froakie,SV,U-turn,TM,
froakie,SV,Water Pledge,TM,
froakie,SV,Water Pulse,TM,
froakie,SV,Waterfall,TM,
frogadier,SV,Pound,Level up,1
frogadier,SV,Growl,Level up,1
frogadier,SV,Water Gun,Level up,1
frogadier,SV,Quick Attack,Level up,8
frogadier,SV,Lick,Level up,10
frogadier,SV,Water Pulse,Level up,14
frogadier,SV,Smokescreen,Level up,19
frogadier,SV,Round,Level up,23
frogadier,SV,Fling,Level up,28
frogadier,SV,Smack Down,Level up,33
frogadier,SV,Substitute,Level up,40
frogadier,SV,Bounce,Level up,45
frogadier,SV,Double Team,Level up,50
frogadier,SV,Hydro Pump,Level up,56
frogadier,SV,Counter,Egg,
frogadier,SV,Retaliate,Egg,
frogadier,SV,Spikes,Egg,
frogadier,SV,Switcheroo,Egg,
frogadier,SV,Toxic Spikes,Egg,
frogadier,SV,Acrobatics,TM,
frogadier,SV,Aerial Ace,TM,
frogadier,SV,Blizzard,TM,
frogadier,SV,Chilling Water,TM,
frogadier,SV,Dig,TM,
frogadier,SV,Endure,TM,
frogadier,SV,Facade,TM,
frogadier,SV,False Swipe,TM,
frogadier,SV,Fling,TM,
frogadier,SV,Grass Knot,TM,
frogadier,SV,Gunk Shot,TM,
frogadier,SV,Helping Hand,TM,
frogadier,SV,Hydro Pump,TM,
frogadier,SV,Ice Beam,TM,
frogadier,SV,Ice Punch,TM,
frogadier,SV,Icy Wind,TM,
frogadier,SV,Liquidation,TM,
frogadier,SV,Low Kick,TM,
frogadier,SV,Mud Shot,TM,
frogadier,SV,Mud-Slap,TM,
frogadier,SV,Protect,TM,
frogadier,SV,Rain Dance,TM,
frogadier,SV,Rest,TM,
frogadier,SV,Rock Slide,TM,
frogadier,SV,Rock Tomb,TM,
frogadier,SV,Sleep Talk,TM,
frogadier,SV,Smack Down,TM,
frogadier,SV,Snowscape,TM,
frogadier,SV,Spikes,TM,
frogadier,SV,Substitute,TM,
frogadier,SV,Surf,TM,
frogadier,SV,Swift,TM,
frogadier,SV,Swords Dance,TM,
frogadier,SV,Take Down,TM,
frogadier,SV,Taunt,TM,
frogadier,SV,Tera Blast,TM,
frogadier,SV,Thief,TM,
frogadier,SV,Toxic Spikes,TM,
frogadier,SV,Trailblaze,TM,
frogadier,SV,U-turn,TM,
frogadier,SV,Water Pledge,TM,
frogadier,SV,Water Pulse,TM,
frogadier,SV,Waterfall,TM,
greninja,SV,Water Shuriken,Evolution,
greninja,SV,Night Slash,Level up,1
greninja,SV,Role Play,Level up,1
greninja,SV,Haze,Level up,1
greninja,SV,Pound,Level up,1
greninja,SV,Water Gun,Level up,1
greninja,SV,Growl,Level up,1
greninja,SV,Quick Attack,Level up,1
greninja,SV,Lick,Level up,10
greninja,SV,Water Pulse,Level up,14
greninja,SV,Smokescreen,Level up,19
greninja,SV,Shadow Sneak,Level up,23
greninja,SV,Spikes,Level up,28
greninja,SV,Aerial Ace,Level up,33
greninja,SV,Substitute,Level up,42
greninja,SV,Extrasensory,Level up,49
greninja,SV,Double Team,Level up,56
greninja,SV,Hydro Pump,Level up,68
greninja,SV,Counter,Egg,
greninja,SV,Retaliate,Egg,
greninja,SV,Spikes,Egg,
greninja,SV,Switcheroo,Egg,
greninja,SV,Toxic Spikes,Egg,
greninja,SV,Acrobatics,TM,
greninja,SV,Aerial Ace,TM,
greninja,SV,Blizzard,TM,
greninja,SV,Brick Break,TM,
greninja,SV,Chilling Water,TM,
greninja,SV,Dark Pulse,TM,
greninja,SV,Dig,TM,
greninja,SV,Endure,TM,
greninja,SV,Facade,TM,
greninja,SV,False Swipe,TM,
greninja,SV,Fling,TM,
greninja,SV,Giga Impact,TM,
greninja,SV,Grass Knot,TM,
greninja,SV,Gunk Shot,TM,
greninja,SV,Haze,TM,
greninja,SV,Helping Hand,TM,
greninja,SV,Hydro Cannon,TM,
greninja,SV,Hydro Pump,TM,
greninja,SV,Hyper Beam,TM,
greninja,SV,Ice Beam,TM,
greninja,SV,Ice Punch,TM,
greninja,SV,Icy Wind,TM,
greninja,SV,Liquidation,TM,
greninja,SV,Low Kick,TM,
greninja,SV,Low Sweep,TM,
greninja,SV,Mud Shot,TM,
greninja,SV,Mud-Slap,TM,
greninja,SV,Protect,TM,
greninja,SV,Rain Dance,TM,
greninja,SV,Rest,TM,
greninja,SV,Rock Slide,TM,
greninja,SV,Rock Tomb,TM,
greninja,SV,Sleep Talk,TM,
greninja,SV,Sludge Wave,TM,
greninja,SV,Smack Down,TM,
greninja,SV,Snowscape,TM,
greninja,SV,Spikes,TM,
greninja,SV,Substitute,TM,
greninja,SV,Surf,TM,
greninja,SV,Swift,TM,
greninja,SV,Swords Dance,TM,
greninja,SV,Take Down,TM,
greninja,SV,Taunt,TM,
greninja,SV,Tera Blast,TM,
greninja,SV,Thief,TM,
greninja,SV,Toxic Spikes,TM,
greninja,SV,Trailblaze,TM,
greninja,SV,U-turn,TM,
greninja,SV,Upper Hand,TM,
greninja,SV,Water Pledge,TM,
greninja,SV,Water Pulse,TM,
greninja,SV,Waterfall,TM,
greninja,SV,Weather Ball,TM,
rowlet,SV,Tackle,Level up,1
rowlet,SV,Growl,Level up,1
rowlet,SV,Leafage,Level up,3
rowlet,SV,Astonish,Level up,6
rowlet,SV,Peck,Level up,9
rowlet,SV,Shadow Sneak,Level up,12
rowlet,SV,Razor Leaf,Level up,15
rowlet,SV,Synthesis,Level up,18
rowlet,SV,Pluck,Level up,21
rowlet,SV,Nasty Plot,Level up,24
rowlet,SV,Sucker Punch,Level up,27
rowlet,SV,Leaf Blade,Level up,30
rowlet,SV,Feather Dance,Level up,33
rowlet,SV,Brave Bird,Level up,36
rowlet,SV,Confuse Ray,Egg,
rowlet,SV,Defog,Egg,
rowlet,SV,Double Team,Egg,
rowlet,SV,Knock Off,Egg,
rowlet,SV,Roost,Egg,
rowlet,SV,Aerial Ace,TM,
rowlet,SV,Air Cutter,TM,
rowlet,SV,Air Slash,TM,
rowlet,SV,Brave Bird,TM,
rowlet,SV,Bullet Seed,TM,
rowlet,SV,Confuse Ray,TM,
rowlet,SV,Dual Wingbeat,TM,
rowlet,SV,Endure,TM,
rowlet,SV,Energy Ball,TM,
rowlet,SV,Facade,TM,
rowlet,SV,False Swipe,TM,
rowlet,SV,Feather Dance,TM,
rowlet,SV,Giga Drain,TM,
rowlet,SV,Grass Knot,TM,
rowlet,SV,Grass Pledge,TM,
rowlet,SV,Grassy Glide,TM,
rowlet,SV,Grassy Terrain,TM,
rowlet,SV,Haze,TM,
rowlet,SV,Helping Hand,TM,
rowlet,SV,Knock Off,TM,
rowlet,SV,Leaf Storm,TM,
rowlet,SV,Light Screen,TM,
rowlet,SV,Magical Leaf,TM,
rowlet,SV,Nasty Plot,TM,
rowlet,SV,Night Shade,TM,
rowlet,SV,Protect,TM,
rowlet,SV,Rain Dance,TM,
rowlet,SV,Rest,TM,
rowlet,SV,Seed Bomb,TM,
rowlet,SV,Shadow Claw,TM,
rowlet,SV,Sleep Talk,TM,
rowlet,SV,Solar Beam,TM,
rowlet,SV,Substitute,TM,
rowlet,SV,Sunny Day,TM,
rowlet,SV,Swift,TM,
rowlet,SV,Swords Dance,TM,
rowlet,SV,Take Down,TM,
rowlet,SV,Tera Blast,TM,
rowlet,SV,Trailblaze,TM,
dartrix,SV,Tackle,Level up,1
dartrix,SV,Growl,Level up,1
dartrix,SV,Astonish,Level up,1
dartrix,SV,Leafage,Level up,1
dartrix,SV,Peck,Level up,9
dartrix,SV,Shadow Sneak,Level up,12
dartrix,SV,Razor Leaf,Level up,15
dartrix,SV,Synthesis,Level up,20
dartrix,SV,Pluck,Level up,25
dartrix,SV,Nasty Plot,Level up,30
dartrix,SV,Sucker Punch,Level up,35
dartrix,SV,Leaf Blade,Level up,40
dartrix,SV,Feather Dance,Level up,45
dartrix,SV,Brave Bird,Level up,50
dartrix,SV,Confuse Ray,Egg,
dartrix,SV,Defog,Egg,
dartrix,SV,Double Team,Egg,
dartrix,SV,Knock Off,Egg,
dartrix,SV,Roost,Egg,
dartrix,SV,Aerial Ace,TM,
dartrix,SV,Air Cutter,TM,
dartrix,SV,Air Slash,TM,
dartrix,SV,Baton Pass,TM,
dartrix,SV,Brave Bird,TM,
dartrix,SV,Bullet Seed,TM,
dartrix,SV,Confuse Ray,TM,
dartrix,SV,Dual Wingbeat,TM,
dartrix,SV,Endure,TM,
dartrix,SV,Energy Ball,TM,
dartrix,SV,Facade,TM,
dartrix,SV,False Swipe,TM,
dartrix,SV,Feather Dance,TM,
dartrix,SV,Giga Drain,TM,
dartrix,SV,Grass Knot,TM,
dartrix,SV,Grass Pledge,TM,
dartrix,SV,Grassy Glide,TM,
dartrix,SV,Grassy Terrain,TM,
dartrix,SV,Haze,TM,
dartrix,SV,Helping Hand,TM,
dartrix,SV,Knock Off,TM,
dartrix,SV,Leaf Storm,TM,
dartrix,SV,Light Screen,TM,
dartrix,SV,Magical Leaf,TM,
dartrix,SV,Nasty Plot,TM,
dartrix,SV,Night Shade,TM,
dartrix,SV,Protect,TM,
dartrix,SV,Rain Dance,TM,
dartrix,SV,Rest,TM,
dartrix,SV,Seed Bomb,TM,
dartrix,SV,Shadow Claw,TM,
dartrix,SV,Sleep Talk,TM,
dartrix,SV,Solar Beam,TM,
dartrix,SV,Substitute,TM,
dartrix,SV,Sunny Day,TM,
dartrix,SV,Swift,TM,
dartrix,SV,Swords Dance,TM,
dartrix,SV,Tailwind,TM,
dartrix,SV,Take Down,TM,
dartrix,SV,Tera Blast,TM,
dartrix,SV,Trailblaze,TM,
decidueye,SV,Spirit Shackle,Evolution,
decidueye,SV,Leafage,Level up,1
decidueye,SV,Phantom Force,Level up,1
decidueye,SV,Leaf Storm,Level up,1
decidueye,SV,U-turn,Level up,1
decidueye,SV,Astonish,Level up,1
decidueye,SV,Tackle,Level up,1
decidueye,SV,Spite,Level up,1
decidueye,SV,Growl,Level up,1
decidueye,SV,Peck,Level up,9
decidueye,SV,Shadow Sneak,Level up,12
decidueye,SV,Razor Leaf,Level up,15
decidueye,SV,Synthesis,Level up,20
decidueye,SV,Pluck,Level up,25
decidueye,SV,Nasty Plot,Level up,30
decidueye,SV,Sucker Punch,Level up,37
decidueye,SV,Leaf Blade,Level up,44
decidueye,SV,Feather Dance,Level up,51
decidueye,SV,Brave Bird,Level up,58
decidueye,SV,Confuse Ray,Egg,
